value	lower	upper	time
556109.7	346667	897382.6	432865.731462926
556109.7	346667	897382.6	433867.735470942
556109.7	346667	897382.6	434869.739478958
556109.7	346667	897382.6	435871.743486974
556109.7	346667	897382.6	436873.74749499
556109.7	346667	897382.6	437875.751503006
556109.7	346667	897382.6	438877.755511022
556109.7	346667	897382.6	439879.759519038
556109.7	346667	897382.6	440881.763527054
556109.7	346667	897382.6	441883.76753507
556109.7	346667	897382.6	442885.771543086
556109.7	346667	897382.6	443887.775551102
556109.7	346667	897382.6	444889.779559118
556109.7	346667	897382.6	445891.783567134
556109.7	346667	897382.6	446893.78757515
556109.7	346667	897382.6	447895.791583166
556109.7	346667	897382.6	448897.795591182
556109.7	346667	897382.6	449899.799599198
556109.7	346667	897382.6	450901.803607214
556109.7	346667	897382.6	451903.807615231
556109.7	346667	897382.6	452905.811623247
556109.7	346667	897382.6	453907.815631263
556109.7	346667	897382.6	454909.819639279
556109.7	346667	897382.6	455911.823647295
556109.7	346667	897382.6	456913.827655311
556109.7	346667	897382.6	457915.831663327
556109.7	346667	897382.6	458917.835671343
556109.7	346667	897382.6	459919.839679359
556109.7	346667	897382.6	460921.843687375
556109.7	346667	897382.6	461923.847695391
556109.7	346667	897382.6	462925.851703407
556109.7	346667	897382.6	463927.855711423
556109.7	346667	897382.6	464929.859719439
556109.7	346667	897382.6	465931.863727455
556109.7	346667	897382.6	466933.867735471
556109.7	346667	897382.6	467935.871743487
556109.7	346667	897382.6	468937.875751503
556109.7	346667	897382.6	469939.879759519
556109.7	346667	897382.6	470941.883767535
556109.7	346667	897382.6	471943.887775551
556109.7	346667	897382.6	472945.891783567
556109.7	346667	897382.6	473947.895791583
556109.7	346667	897382.6	474949.899799599
556109.7	346667	897382.6	475951.903807615
556109.7	346667	897382.6	476953.907815631
556109.7	346667	897382.6	477955.911823647
556109.7	346667	897382.6	478957.915831663
556109.7	346667	897382.6	479959.919839679
556109.7	346667	897382.6	480961.923847695
556109.7	346667	897382.6	481963.927855711
